,url_host_name,sample_path,Month
943,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/covid-19-households-financial-distress-589332,May
944,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/covid-19-households-financial-distress-589336,May
945,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/covid-19-us-economy-589333,May
946,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/covid-19-women-s-un-employment-589647,May
947,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/forecasting-covid-19-epidemic-us-589636,May
948,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/loan-delinquency-projections-covid-19-589617,May
949,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/long-term-effects-educational-disruptions-589672,May
950,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/observations-social-distancing-across-space-time-589651,May
951,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/public-private-debt-pandemic-policy-normalization-589618,May
952,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/social-distancing-quarantine-contact-tracing-testing-589637,May
953,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/special-report-589638,May
954,tldrnews.co.uk,/tldr-uk/the-economic-impact-of-covid-so-far-is-coronavirus-causing-a-global-recession/,July
955,www.miningmx.com,/top-story/41113-economic-impact-accepted-sa-mining-sector-has-the-stripes-to-tackle-covid-19-fallout/,July
956,lodgingmagazine.com,/tourism-economics-analyzes-potential-impacts-of-covid-19-on-travel/,November
957,www.mecep.org,/tracking-the-economic-impact-of-covid-19-in-maine/,September
958,tiempo.hn,/tras-covid19-expertos-preven-panorama-economico-de-alto-riesgo-honduras/,July
959,ryersonian.ca,/trudeau-expands-summer-jobs-program-to-help-students-manage-economic-impacts-of-covid-19/%3C%25=%20attributes.url%20%25%3E,October
960,ryersonian.ca,/trudeau-expands-summer-jobs-program-to-help-students-manage-economic-impacts-of-covid-19/%3C%25=%20track.product_url%20%7C%7C%20''%20%25%3E,October
961,ryersonian.ca,/trudeau-expands-summer-jobs-program-to-help-students-manage-economic-impacts-of-covid-19/%3C%25=%20track.soundcloud_url%20%7C%7C%20''%20%25%3E,October
962,ryersonian.ca,/trudeau-expands-summer-jobs-program-to-help-students-manage-economic-impacts-of-covid-19/sonian@ryerson.ca,October
963,southasiandaily.com,/trudeau-talks-with-uk-counterpart-boris-johnson-on-health-social-and-economic-impacts-of-covid-19/,May
964,www.marshall.edu,/ucomm/2020/04/06/mu-business-dean-available-for-interviews-about-economic-impact-of-covid-19/,July
965,www.ultimoinstante.com.br,/ultimas-noticias/noticias-destaque/indicadores-resumo-economico-global-e-os-impactos-da-covid-19/317142/,July
966,www.crimeandmoreworld.com,/un-secretary-general-holds-virtual-press-briefing-to-launch-report-on-socioeconomic-impact-of-covid-19/,May
967,stemm.ai,/uncategorized/how-ai-fights-economic-impact-of-covid-19/,October
968,headlineshunt.xyz,/unemployment-is-sky-high-for-younger-employees-within-the-covid-19-economic-system-this-week-within-the-struggle-on-employees/,October
969,www.wpr.org,/unemployment-rates-drop-all-72https:/wisconsinexaminer.com/2020/08/09/covid-19-continues-to-sap-economic-recovery/-counties-wisconsin,October
970,texascovid19.com,/united-ways-ask-families-across-texas-to-complete-important-survey-to-assess-economic-impact-of-covid19-community/,November
971,advisory.consulting,/updated-march-11-the-economic-impact-of-the-covid-19-coronavirus-outbreak/,July
972,dig.watch,/updates/cambodias-digital-startups-help-blunt-economic-impact-covid-19,July
973,www2.deloitte.com,/us/en/insights/economy/covid-19/economic-impact-covid-19.html,July
974,www.deseret.com,/utah/2020/3/19/21183491/covid-19-economic-task-force-stimulus-bill-sba-loans-direct-payments,March
975,mysecuritymarketplace.com,/v2-whitepapers/the-global-macroeconomic-impacts-of-covid19-seven-scenarios/,March
976,www.klsescreener.com,/v2/news/view/637076/covid-19-economic-stimulus-package-can-boost-mutual-trade,February
977,www.varindia.com,/vedio/economic-impact-of-covid--wondering-how-the-recovery-would-look-like,September
978,www.wistv.com,/video/2020/03/25/deal-is-finally-reached-covid-economic-stimulus-bill/,July
979,www.mysuncoast.com,/video/2020/05/21/economic-impact-covid-/,August
980,fordschool.umich.edu,/video/2020/h-luke-shaefer-economic-impacts-covid-19,September
981,globalnews.ca,/video/6742817/coronavirus-outbreak-morneau-outlines-measures-feds-taking-to-mitigate-economic-impact-of-covid-19,November
982,globalnews.ca,/video/6797859/alberta-premier-warns-devastating-economic-impact-of-covid-19-could-mean-record-unemployment-negative-oil-prices,November
983,globalnews.ca,/video/6797859/alberta-premier-warns-devastating-economic-impact-of-covid-19-could-mean-record-unemployment-negative-oil-prices/,November
984,union.travel,/videos/thailands_covid_dilemma_reopen_or_economic_collapse_horeshoe_cra/,October
985,hanoitimes.vn,/vietnam-stays-mindful-of-economic-impacts-in-covid-19-fight-313693.html,November
986,kxkx.com,/warrensburg-city-leaders-concerned-about-covid-19s-economic-impact/,May
987,gateway.on24.com,/wcc/eh/910579/lp/2246575/economic-outlook-and-impact-of-covid-19-march-25-2020,October
988,www.coe.int,/web/pompidou/-/full-record-of-the-webinar-on-the-economic-impact-of-covid-19-on-drug-policies-is-now-available,September
989,www.conference-board.org,/webcasts/ondemand/assessing-covid19-economic-impacts-on-china,May
990,www.weda.org,/wedc-report-assesses-ongoing-economic-impact-of-covid-19-pandemic-outlines-recovery-priorities/(https:/gotoltc.edu,September
991,www.weda.org,/wedc-report-assesses-ongoing-economic-impact-of-covid-19-pandemic-outlines-recovery-priorities/www.marshfieldclinic.org,September
992,blog.2iqresearch.com,/what-insider-transactions-tell-us-about-the-potential-economic-impact-of-covid-19,July
993,maestromagazine.com.ng,/what-will-it-take-to-achieve-covid-19-containment-and-economic-revival/,October
994,www.wikiy.org,/wiki/economic-impact-of-the-covid-19-pandemic-684426200,October
995,www.fmunderground.net,/wisconsin-businesses-brace-for-economic-impact-as-covid-19-cases-soar.html,November
996,wbsmarketing.com,/world-news/coronavirus-financial-experts-in-kingston-discuss-the-economic-impact-of-covid-19/,November
997,timesofindia.indiatimes.com,/world/europe/social-media-can-help-gauge-economic-impact-of-covid-19/articleshow/75079428.cms,May
998,www.bahamas.gov.bs,/wps/portal/public/news%20and%20press%20release/prime%20minister%20minnis%20govt%20planning%20for%20economic%20impact%20of%20covid-19/!ut/p/b0/04_Sj9CPykssy0xPLMnMz0vMAfGjzOKN3f19A51NLHwtzEwsDTwNQ_w8XVwDjN2NDfULsh0VAXJVZGQ!/,October
999,www.yukonpartycaucus.ca,/yukon_liberals_refuse_to_update_economic_outlook_to_reflect_impact_of_covid_19,March
1000,feedproxy.google.com,/~r/FP_TopStories/~3/SgIft_UrKyM/covid-19-live-updates-canadian-business-and-economic-news-from-the-coronavirus-pandemic,March
1001,feeds.cimm.com.br,/~r/portal_cimm/~3/kmROBH2JZVg/19667-fiesc-lanca-chamada-para-solucoes-e-tecnologias-no-combate-a-covid-19-e-ao-impacto-economico-causado-pela-pandemia,March
1002,feedproxy.google.com,/~r/zerohedge/feed/~3/g1yw79PQJVo/el-erian-race-between-economics-covid-19,March
